date,min_relative_humidity_v,max_relative_humidity_v,min_temperature_v,max_temperature_v,precipitation_v
1955-09-30,64.1,95.23,8.16,16.53,2.55
1955-09-29,64.13,95.27,8.27,16.67,2.52
1955-09-28,64.37,95.5,8.37,16.86,2.4
1955-09-27,65.4,95.73,8.56,17.05,2.32
1955-09-26,65.8,95.83,8.66,17.21,2.2
1955-09-25,67.37,96.3,8.63,17.33,2.01
1955-09-24,67.07,96.57,8.78,17.47,1.96
1955-09-23,67.57,96.6,8.92,17.63,1.84
1955-09-22,68.57,97.07,9.13,17.78,2.04
1955-09-21,69.6,97.3,9.24,17.94,1.93
1955-09-20,70.07,97.3,9.35,18.13,1.8
1955-09-19,69.63,97.23,9.49,18.32,1.71
1955-09-18,68.53,97.1,9.54,18.56,1.63
1955-09-17,68.67,96.83,9.62,18.75,1.63
1955-09-16,67.4,96.7,9.7,18.89,1.56
1955-09-15,67.33,96.53,9.85,18.97,1.57
1955-09-14,66.63,96.4,9.98,19.08,1.5
1955-09-13,66.63,96.17,10.12,19.16,1.55
1955-09-12,65.83,95.9,10.24,19.31,1.5
1955-09-11,65.77,95.9,10.4,19.52,1.32
1955-09-10,64.6,95.47,10.58,19.68,1.53
1955-09-09,65.07,95.57,10.7,19.83,1.49
1955-09-08,65.03,95.77,10.79,19.99,1.46
1955-09-07,64.67,95.67,10.81,20.12,1.2
1955-09-06,64.7,95.57,10.91,20.2,1.1
1955-09-05,64.8,95.43,11,20.37,1.11
1955-09-04,64.53,95.3,11.09,20.5,1.07
1955-09-03,65.13,95.33,11.18,20.53,1.14
1955-09-02,65.27,95.23,11.27,20.49,1.15
1955-09-01,65.57,95.27,11.36,20.46,1.25
1955-08-31,64.77,95.27,11.39,20.48,1.26
1955-08-30,64.57,95.4,11.5,20.54,1.33
1955-08-29,65.63,95.67,11.63,20.65,1.38
1955-08-28,66.07,95.67,11.75,20.73,1.48
1955-08-27,65.97,95.93,11.8,20.79,1.7
1955-08-26,66.43,96.5,11.82,20.94,1.53
1955-08-25,66.63,96.3,11.85,21,1.57
1955-08-24,65.53,95.9,11.89,21.04,1.59
1955-08-23,65.73,95.87,11.9,21.09,1.52
1955-08-22,65.6,95.73,11.96,21.24,1.42
1955-08-21,65.2,95.63,12.01,21.22,1.46
1955-08-20,65.07,95.63,12.05,21.23,1.49
1955-08-19,64.8,95.2,12.16,21.33,1.37
1955-08-18,64.47,95.2,12.21,21.47,1.32
1955-08-17,64.53,95.2,12.28,21.61,1.24
1955-08-16,64.1,95.13,12.36,21.81,1.19
1955-08-15,64.47,94.9,12.37,21.91,1.1
1955-08-14,62.7,94.77,12.39,21.96,1.08
1955-08-13,62.8,94.6,12.39,21.98,0.99
1955-08-12,62.17,94.17,12.4,21.97,0.82
1955-08-11,62.13,93.83,12.47,21.96,0.75
1955-08-10,62.27,93.8,12.54,21.97,0.73
1955-08-09,62.27,94.2,12.55,22.01,0.7
1955-08-08,62.17,94.1,12.58,22.09,0.69
1955-08-07,61.13,94,12.54,22.11,0.69
1955-08-06,60.53,93.9,12.54,22.16,0.59
1955-08-05,60.57,93.7,12.57,22.2,0.57
1955-08-04,60.17,93.8,12.57,22.23,0.59
1955-08-03,59.43,93.47,12.59,22.26,0.62
1955-08-02,59.23,93.03,12.6,22.27,0.68
1955-08-01,59.2,92.7,12.6,22.28,0.68
1955-07-31,59,92.4,12.6,22.31,0.68
1955-07-30,58.7,91.93,12.61,22.32,0.61
1955-07-29,57.53,91.57,12.63,22.36,0.65
1955-07-28,56.4,91.33,12.62,22.49,0.58
1955-07-27,55.2,91.2,12.66,22.46,0.61
1955-07-26,54.27,90.9,12.65,22.53,0.57
1955-07-25,54.5,90.8,12.69,22.55,0.61
1955-07-24,54.27,90.7,12.72,22.57,0.63
1955-07-23,54.67,90.7,12.76,22.59,0.69
1955-07-22,55.23,91.03,12.82,22.59,0.75
1955-07-21,56,91.37,12.88,22.63,0.86
1955-07-20,56.97,91.47,12.85,22.61,0.9
1955-07-19,57.4,91.63,12.78,22.6,0.9
1955-07-18,57.03,91.83,12.77,22.57,0.86
1955-07-17,57.53,92.37,12.76,22.52,0.92
1955-07-16,57.6,92.67,12.77,22.49,0.95
1955-07-15,57.67,92.7,12.72,22.43,1.08
1955-07-14,57.4,92.73,12.62,22.44,1.01
1955-07-13,58,92.53,12.58,22.32,1.06
1955-07-12,57.93,92.43,12.46,22.32,1.03
1955-07-11,57.73,92.33,12.41,22.24,1.02
1955-07-10,57.63,92.33,12.29,22.15,1.03
1955-07-09,57.13,92.33,12.24,21.99,1.08
1955-07-08,57.53,92.47,12.16,21.96,1.04
1955-07-07,57.47,92.4,12.08,21.95,1.02
1955-07-06,56.7,92.1,11.98,21.89,0.91
1955-07-05,56.17,92.27,11.87,21.82,0.88
1955-07-04,56.2,92.57,11.81,21.64,0.91
1955-07-03,56.73,92.53,11.69,21.54,0.89
1955-07-02,56.9,91.87,11.59,21.36,0.83
1955-07-01,56.8,91.9,11.47,21.17,0.84
1955-06-30,56.87,91.97,11.39,21.02,0.78
1955-06-29,57.03,91.97,11.32,20.8,0.88
1955-06-28,57.27,92.43,11.27,20.66,0.85
1955-06-27,57.7,92.73,11.26,20.53,0.95
1955-06-26,58.4,93.23,11.17,20.4,1.04
1955-06-25,58.6,93.27,11.12,20.3,1.11
1955-06-24,58.97,93.13,11.08,20.18,1.17
1955-06-23,58.1,92.6,10.99,19.96,1.4
1955-06-22,57.7,92.43,10.92,19.73,1.5
1955-06-21,57.47,92.73,10.82,19.52,1.81
1955-06-20,57.47,92.33,10.82,19.37,1.85
1955-06-19,58.4,92.2,10.77,19.35,1.85
1955-06-18,58.2,92.3,10.72,19.3,1.85
1955-06-17,57.7,92.6,10.68,19.28,1.84
1955-06-16,57.63,92.67,10.66,19.29,1.85
1955-06-15,57.97,93.07,10.61,19.25,1.86
1955-06-14,60,93.8,10.64,19.2,1.82
1955-06-13,62,94.17,10.6,19.2,1.88
1955-06-12,61.7,93.83,10.46,19.18,1.78
1955-06-11,61,93.67,10.37,19.17,1.77
1955-06-10,61.1,93.67,10.34,19.1,1.74
1955-06-09,61.67,93.37,10.2,19.1,1.74
1955-06-08,61.6,93.53,10.11,19.1,1.53
1955-06-07,60.93,93.37,9.97,19.05,1.57
1955-06-06,60.83,92.9,9.86,18.98,1.35
1955-06-05,60.13,93.23,9.76,18.92,1.3
1955-06-04,58.67,92.83,9.68,18.78,1.36
1955-06-03,58.73,92.57,9.64,18.71,1.46
1955-06-02,58.77,92.5,9.52,18.69,1.45
1955-06-01,58.6,92.7,9.47,18.62,1.43
1955-05-31,60.07,92.57,9.39,18.62,1.47
1955-05-30,58.53,92.03,9.23,18.63,1.42
1955-05-29,56.43,91.33,9.12,18.57,1.34
1955-05-28,56.47,91.17,9.06,18.45,1.43
1955-05-27,56.27,90.83,8.98,18.32,1.38
1955-05-26,55.73,90.77,8.87,18.23,1.37
1955-05-25,55.23,91.2,8.76,18.09,1.44
1955-05-24,55.33,91.1,8.7,17.98,1.53
1955-05-23,56.2,91,8.64,17.92,1.44
1955-05-22,56.8,91.03,8.59,17.88,1.44
1955-05-21,57.57,90.73,8.46,17.78,1.43
1955-05-20,57.17,90.7,8.41,17.73,1.36
1955-05-19,57.03,90.7,8.3,17.61,1.33
1955-05-18,57.47,90.83,8.22,17.45,1.49
1955-05-17,57.23,90.13,8.09,17.23,1.66
1955-05-16,55.6,89.2,7.99,17.02,1.56
1955-05-15,55.17,88.87,7.93,16.86,1.59
1955-05-14,55.13,89.07,7.81,16.74,1.64
1955-05-13,55.1,89.4,7.68,16.63,1.6
1955-05-12,54.23,89.43,7.54,16.45,1.67
1955-05-11,54.23,89.13,7.41,16.28,1.7
1955-05-10,54.1,88.67,7.35,16.2,1.65
1955-05-09,53.13,88.2,7.18,16.11,1.61
1955-05-08,51.97,87.73,6.99,16,1.59
1955-05-07,50.37,87.4,6.83,15.83,1.68
1955-05-06,49.63,87.57,6.72,15.65,1.8
1955-05-05,49.97,87.83,6.57,15.49,1.87
1955-05-04,50.43,88.2,6.45,15.33,2.03
1955-05-03,50.33,88.17,6.34,15.16,1.93
1955-05-02,50.7,88.6,6.16,15.04,1.75
1955-05-01,50.77,89.1,5.99,14.89,1.83
1955-04-30,51.17,89.3,5.83,14.7,1.99
1955-04-29,52.1,89.6,5.75,14.53,2.1
1955-04-28,53.23,89.57,5.59,14.34,2.08
1955-04-27,53.83,89.97,5.5,14.29,2.07
1955-04-26,55.2,90.47,5.45,14.24,2.07
1955-04-25,55.83,90.7,5.43,14.1,2.12
1955-04-24,56.8,91.7,5.43,14,2.17
1955-04-23,59.4,92.53,5.45,13.93,2.14
1955-04-22,61.27,92.7,5.47,13.92,1.98
1955-04-21,61.53,92,5.38,13.9,1.96
1955-04-20,62.4,92.23,5.37,13.87,2
1955-04-19,63.1,92.33,5.29,13.82,1.9
1955-04-18,62.67,92.6,5.22,13.74,1.98
1955-04-17,62.4,92.3,5.15,13.66,2.14
1955-04-16,62.17,92.53,5.13,13.62,2.11
1955-04-15,62.2,92.77,5.07,13.57,2.03
1955-04-14,61.4,92.13,4.94,13.49,1.96
1955-04-13,60.07,92.13,4.89,13.37,2.04
1955-04-12,61.27,91.93,4.83,13.25,2.07
1955-04-11,61.83,92.03,4.74,13.13,2.16
1955-04-10,62.23,92.3,4.59,12.99,2.09
1955-04-09,63.03,92.27,4.45,12.81,2.08
1955-04-08,62,91.93,4.35,12.63,2.23
1955-04-07,62.23,92.27,4.16,12.44,2.32
1955-04-06,61.93,93,4.11,12.28,2.4
1955-04-05,61.37,92.63,3.97,12.08,2.4
1955-04-04,60.23,92.03,3.81,11.93,2.28
1955-04-03,59.83,91.9,3.66,11.78,2.25
1955-04-02,60.1,91.77,3.64,11.67,2.29
1955-04-01,60.3,91.3,3.51,11.54,2.41
1955-03-31,59.93,91.37,3.45,11.45,2.45
1955-03-30,61.1,92,3.36,11.31,2.49
1955-03-29,61.27,92.07,3.28,11.21,2.47
1955-03-28,61.4,92.2,3.18,11.11,2.63
1955-03-27,60.93,91.93,3.05,10.98,2.61
1955-03-26,59.63,92,2.94,10.89,2.61
1955-03-25,58.93,91.83,2.88,10.78,2.81
1955-03-24,58.77,92.03,2.77,10.64,2.77
1955-03-23,58.5,92.4,2.8,10.53,2.79
1955-03-22,59.73,92.57,2.64,10.39,2.75
1955-03-21,60.47,92.8,2.48,10.22,2.73
1955-03-20,61.03,93.07,2.46,10.05,2.88
1955-03-19,61.9,93,2.44,9.93,2.92
1955-03-18,62.73,93.5,2.32,9.8,2.99
1955-03-17,63.5,94.17,2.18,9.67,2.86
1955-03-16,64.37,94.43,2.04,9.53,2.98
1955-03-15,65.27,94.67,2.04,9.48,3.08
1955-03-14,66.87,94.87,1.99,9.39,3.07
1955-03-13,66.5,95,1.95,9.27,2.87
1955-03-12,65.93,95.43,1.85,9.1,2.85
1955-03-11,67.13,95.67,1.8,9.03,2.88
1955-03-10,67.8,95.9,1.76,8.97,2.73
1955-03-09,67.8,95.77,1.7,8.95,2.73
1955-03-08,66.47,95.53,1.57,8.9,2.93
1955-03-07,65.97,95.57,1.55,8.92,2.83
1955-03-06,66.3,95.73,1.51,8.97,2.75
1955-03-05,67.2,95.97,1.44,8.95,2.76
1955-03-04,67.73,96.07,1.31,8.94,2.85
1955-03-03,67.43,96.17,1.3,8.88,2.86
1955-03-02,67.7,96.37,1.35,8.83,3.05
1955-03-01,68.7,96.3,1.32,8.74,2.95
1955-02-28,68.2,96.03,1.21,8.62,3.04
1955-02-27,68.3,95.97,1.1,8.49,3.31
1955-02-26,68.83,95.97,0.96,8.37,3.4
1955-02-25,68.97,95.7,0.94,8.35,3.24
1955-02-24,69.23,95.43,0.88,8.3,3.23
1955-02-23,69.7,95.37,0.81,8.19,3.42
1955-02-22,71.2,95.67,0.77,8.04,3.44
1955-02-21,72.67,95.6,0.75,7.91,3.39
1955-02-20,73.17,95.6,0.68,7.71,3.72
1955-02-19,74,95.77,0.66,7.55,4.02
1955-02-18,73.13,95.83,0.59,7.45,4.09
1955-02-17,72.3,95.83,0.62,7.32,4
1955-02-16,71.93,96.03,0.59,7.24,4.17
1955-02-15,72.17,96.13,0.58,7.15,4.26
1955-02-14,71.17,96.17,0.56,7.11,4.46
1955-02-13,71.63,96.4,0.53,7.06,4.51
1955-02-12,71.8,96.6,0.57,7.07,4.49
1955-02-11,72.47,96.73,0.7,7.09,4.64
1955-02-10,72.67,96.93,0.73,6.98,5.03
1955-02-09,73.03,97.2,0.67,6.85,5.17
1955-02-08,73.7,97.27,0.57,6.74,5.27
1955-02-07,73.23,97.53,0.4,6.58,5.24
1955-02-06,74.47,98,0.2,6.41,5.17
1955-02-05,74.4,97.9,0.07,6.35,4.91
1955-02-04,73.67,97.93,-0.08,6.29,4.74
1955-02-03,74.6,97.8,-0.15,6.2,4.72
1955-02-02,75.43,97.97,-0.3,6.09,4.57
1955-02-01,76.7,97.83,-0.43,6,4.5
1955-01-31,76.73,97.67,-0.59,5.87,4.49
1955-01-30,78.07,97.67,-0.76,5.67,4.57
1955-01-29,78,97.7,-0.9,5.48,4.42
1955-01-28,78.13,97.7,-1.04,5.3,4.51
1955-01-27,77.5,97.77,-1.24,5.15,4.54
1955-01-26,77.37,97.3,-1.41,5.07,4.3
1955-01-25,76.93,96.73,-1.43,4.98,4.29
1955-01-24,76.83,96.83,-1.43,4.88,4.2
1955-01-23,76.07,96.63,-1.38,4.85,4.46
1955-01-22,74.33,96.23,-1.35,4.84,4.53
1955-01-21,74.93,96.43,-1.29,4.78,4.73
1955-01-20,75.63,96.43,-1.16,4.76,4.83
1955-01-19,75.67,96.43,-1.17,4.72,4.92
1955-01-18,76.33,96.53,-1.09,4.75,4.93
1955-01-17,76.1,96.53,-0.99,4.83,4.75
1955-01-16,75.7,96.4,-0.85,4.91,4.77
1955-01-15,75.2,96.37,-0.76,4.95,4.63
1955-01-14,75.1,96.23,-0.7,5.04,4.63
1955-01-13,74.9,96.3,-0.67,5.07,4.67
1955-01-12,75.67,96.23,-0.62,5.13,4.51
1955-01-11,76.53,96.5,-0.6,5.13,4.49
1955-01-10,77.03,96.93,-0.65,5.14,4.49
1955-01-09,76.93,96.8,-0.65,5.15,4.51
1955-01-08,77.6,96.77,-0.64,5.25,4.39
1955-01-07,79.28,97.14,-0.5,5.31,4.77
1955-01-06,79.68,97.21,-0.41,5.39,4.77
1955-01-05,79.52,97.04,-0.34,5.5,4.76
1955-01-04,79.46,97.08,-0.21,5.6,4.78
1955-01-03,79.8,97,-0.19,5.65,5.11
1955-01-02,80,97.12,-0.3,5.58,5.3
1955-01-01,81.26,97.26,-0.36,5.54,5.02
1954-12-31,82.14,97.41,-0.35,5.54,4.95
1954-12-30,81.81,97.29,-0.32,5.57,5.13
1954-12-29,81.6,97.15,-0.21,5.69,5.02
1954-12-28,81.47,97.21,-0.09,5.75,5.3
1954-12-27,81.33,97.33,0.06,5.84,5.37
1954-12-26,81.88,97.65,0.16,5.89,5.68
1954-12-25,82.5,98,0.25,6.01,5.75
1954-12-24,83.73,98.2,0.28,6.1,5.84
1954-12-23,82.33,97.93,0.31,6.2,5.43
1954-12-22,81.67,97.93,0.34,6.27,5.33
1954-12-21,81.93,97.93,0.33,6.22,5.23
1954-12-20,81.93,97.93,0.28,6.26,5.04
1954-12-19,81.27,97.67,0.35,6.29,4.64
1954-12-18,80.53,97.67,0.48,6.39,4.58
1954-12-17,80.27,97.67,0.53,6.52,4.67
1954-12-16,79.4,97.4,0.63,6.62,4.78
1954-12-15,78.6,97.67,0.72,6.7,4.55
1954-12-14,78.6,97.4,0.8,6.74,4.61
1954-12-13,78.13,97.13,0.85,6.8,4.57
1954-12-12,77.93,97.13,0.98,6.93,4.66
1954-12-11,77.07,96.87,1.15,7.12,4.57
1954-12-10,75.6,96.6,1.39,7.26,4.51
1954-12-09,75.2,96.6,1.68,7.42,4.49
1954-12-08,76.13,96.6,1.86,7.53,4.96
1954-12-07,75.93,96.33,2.04,7.7,4.95
1954-12-06,76.13,96.6,2.17,7.84,5.17
1954-12-05,77.2,96.8,2.31,7.93,5.33
1954-12-04,77.2,97.07,2.42,8.07,5.49
1954-12-03,77.4,96.8,2.54,8.22,5.62
1954-12-02,76.33,96.8,2.74,8.33,5.92
1954-12-01,76,96.8,2.86,8.47,5.96
1954-11-30,76.47,96.33,2.91,8.55,6.05
1954-11-29,75.8,96.13,2.88,8.66,5.96
1954-11-28,76.47,96.4,2.88,8.75,5.89
1954-11-27,75.93,96.67,2.81,8.78,5.65
1954-11-26,76.6,96.67,2.79,8.72,5.44
1954-11-25,76.93,96.67,2.72,8.73,5.22
1954-11-24,75.8,96.93,2.65,8.72,5.03
1954-11-23,75.6,96.93,2.59,8.71,4.67
1954-11-22,74.53,97.2,2.52,8.73,4.73
1954-11-21,73.73,97.2,2.49,8.73,4.66
1954-11-20,73.53,97.47,2.46,8.76,4.8
1954-11-19,72.4,97.2,2.42,8.76,4.88
1954-11-18,71.67,97.47,2.43,8.77,4.7
1954-11-17,71.33,97.47,2.4,8.81,4.47
1954-11-16,72.13,97.47,2.33,8.8,4.43
1954-11-15,72.93,97.67,2.38,8.85,4.22
1954-11-14,73.67,97.87,2.47,8.93,4.23
1954-11-13,74.07,97.6,2.58,8.95,4.16
1954-11-12,75.13,97.6,2.74,9.08,4.2
1954-11-11,74.13,97.87,2.89,9.32,4.16
1954-11-10,72.73,98.13,3.01,9.56,4.16
1954-11-09,72,97.67,3.03,9.72,4.26
1954-11-08,70.33,97.67,3.17,9.87,4.04
1954-11-07,71.67,97.4,3.37,10.03,3.95
1954-11-06,72.07,97.4,3.55,10.22,4
1954-11-05,71.67,97.13,3.74,10.4,3.78
1954-11-04,73.73,97.4,3.94,10.6,3.61
1954-11-03,75.93,97.4,4.04,10.82,3.69
1954-11-02,75.93,97.67,4.19,11.01,3.66
1954-11-01,75.33,97.67,4.45,11.27,3.56
1954-10-31,74.93,97.93,4.74,11.52,3.66
1954-10-30,75.53,98.2,4.89,11.67,3.79
1954-10-29,74.73,98.47,5.02,11.89,3.75
1954-10-28,74.6,98.47,5.1,12.05,3.83
1954-10-27,75.2,98.2,5.2,12.17,3.81
1954-10-26,76.47,98.2,5.34,12.28,3.93
1954-10-25,78.73,98.67,5.47,12.41,4.1
1954-10-24,80.47,98.67,5.49,12.56,4.22
1954-10-23,81.07,98.67,5.48,12.69,4.18
1954-10-22,81.13,98.4,5.57,12.88,4.03
1954-10-21,81.8,98.67,5.7,13.04,4.01
1954-10-20,81.33,98.67,5.79,13.2,3.94
1954-10-19,79.93,98.67,5.96,13.34,3.75
1954-10-18,80.13,98.67,6.13,13.52,3.66
1954-10-17,78.8,98.67,6.33,13.74,3.64
1954-10-16,79.27,98.67,6.44,13.96,4
1954-10-15,77.6,98.67,6.54,14.2,3.73
1954-10-14,77.33,98.4,6.63,14.47,3.59
1954-10-13,75.8,98.13,6.76,14.68,3.53
1954-10-12,74.6,98.4,6.75,14.82,3.53
1954-10-11,74.8,98.13,6.84,14.91,3.6
1954-10-10,73.2,97.87,7.09,15.1,3.39
1954-10-09,72.47,97.87,7.28,15.32,3.26
1954-10-08,71.47,97.87,7.47,15.52,3.27
1954-10-07,70.8,97.87,7.59,15.67,3.16
1954-10-06,69.6,97.6,7.7,15.81,3.26
1954-10-05,67.8,97.13,7.85,15.93,3.3
1954-10-04,67.6,96.87,7.92,16.08,3.36
1954-10-03,68.27,96.87,8.01,16.16,3.41
1954-10-02,68.07,97.13,8.05,16.29,3.27
1954-10-01,66.73,97.13,8.09,16.41,2.8
1954-09-30,66.67,97.13,8.2,16.6,2.65
1954-09-29,67.2,97.4,8.31,16.75,2.66
1954-09-28,67.4,97.4,8.41,16.93,2.52
1954-09-27,67.73,97.4,8.57,17.11,2.45
1954-09-26,67.27,97.4,8.65,17.26,2.31
1954-09-25,68.33,97.67,8.6,17.39,2.1
1954-09-24,67.47,97.47,8.73,17.51,2.03
1954-09-23,66.2,96.6,8.86,17.68,1.89
1954-09-22,64.33,96.87,9.04,17.83,2.06
1954-09-21,64.07,97.13,9.14,17.99,1.92
1954-09-20,64.2,97.6,9.22,18.18,1.78
1954-09-19,63.4,97.67,9.36,18.37,1.69
1954-09-18,61.8,97.4,9.41,18.62,1.61
1954-09-17,62.6,97.13,9.47,18.81,1.56
1954-09-16,61.13,96.87,9.55,18.96,1.49
1954-09-15,61.8,96.6,9.71,19.04,1.5
1954-09-14,60.8,96.13,9.85,19.15,1.43
1954-09-13,60.87,96.13,9.99,19.24,1.48
1954-09-12,60.07,95.87,10.12,19.4,1.43
1954-09-11,59.2,95.87,10.29,19.63,1.22
1954-09-10,58.2,95.2,10.49,19.78,1.46
1954-09-09,59.13,95.4,10.62,19.93,1.44
1954-09-08,60.33,96.07,10.72,20.09,1.42
1954-09-07,61.2,95.6,10.74,20.21,1.18
1954-09-06,60.87,95.13,10.84,20.29,1.07
1954-09-05,61.13,94.87,10.93,20.45,1.05
1954-09-04,61.2,94.6,11.03,20.57,1.01
1954-09-03,61.73,94.87,11.13,20.6,1.09
1954-09-02,62.2,94.67,11.24,20.56,1.14
1954-09-01,62.07,94.47,11.34,20.54,1.24
1954-08-31,61.27,94.47,11.38,20.56,1.24
1954-08-30,60.93,94.93,11.49,20.63,1.31
1954-08-29,61.87,95,11.62,20.76,1.35
1954-08-28,61.73,95,11.74,20.84,1.44
1954-08-27,62.6,95.27,11.79,20.89,1.7
1954-08-26,63.47,95.93,11.81,21.03,1.41
1954-08-25,62.67,95.73,11.83,21.11,1.38
1954-08-24,61.2,95.33,11.86,21.15,1.41
1954-08-23,60.8,95.53,11.86,21.22,1.33
1954-08-22,60.33,95.53,11.94,21.38,1.25
1954-08-21,59.73,95.53,11.99,21.39,1.31
1954-08-20,59.93,95.33,12.03,21.39,1.35
1954-08-19,59.4,94.47,12.13,21.5,1.22
1954-08-18,59,94.47,12.19,21.63,1.17
1954-08-17,60.4,94.93,12.25,21.77,1.08
1954-08-16,60.73,95.2,12.34,21.97,1.05
1954-08-15,61.33,95.2,12.35,22.06,0.96
1954-08-14,60.73,95.4,12.38,22.08,0.96
1954-08-13,62.07,95.67,12.37,22.09,0.87
1954-08-12,61.67,95.67,12.37,22.07,0.69
1954-08-11,61.8,95.67,12.45,22.07,0.71
1954-08-10,62.47,95.67,12.54,22.08,0.76
1954-08-09,62.67,96.07,12.54,22.12,0.73
1954-08-08,63.4,95.87,12.59,22.19,0.73
1954-08-07,62.93,95.87,12.55,22.18,0.73
1954-08-06,62.6,95.47,12.56,22.22,0.62
1954-08-05,62.07,95.47,12.6,22.28,0.6
1954-08-04,62.07,95.67,12.61,22.3,0.63
1954-08-03,61.2,95.67,12.64,22.34,0.66
1954-08-02,60.33,95,12.64,22.36,0.72
1954-08-01,60,94.33,12.64,22.36,0.72
1954-07-31,59.4,93.47,12.65,22.39,0.72
1954-07-30,58.4,92.53,12.67,22.43,0.65
1954-07-29,57.2,91.87,12.7,22.47,0.69
1954-07-28,55.73,91.2,12.71,22.61,0.62
1954-07-27,54.07,90.73,12.75,22.58,0.65
1954-07-26,53.47,90.53,12.74,22.64,0.61
1954-07-25,53.87,90.53,12.78,22.66,0.65
1954-07-24,53.53,90.73,12.8,22.69,0.66
1954-07-23,54.53,90.73,12.85,22.71,0.72
1954-07-22,54.8,91.4,12.91,22.72,0.79
1954-07-21,56.33,91.87,12.97,22.76,0.91
1954-07-20,58.2,92.53,12.96,22.74,0.95
1954-07-19,59.67,92.8,12.87,22.72,0.96
1954-07-18,59.33,93,12.86,22.7,0.91
1954-07-17,58.93,93.67,12.84,22.66,0.95
1954-07-16,59.13,94.07,12.85,22.64,0.95
1954-07-15,60.47,94.8,12.79,22.58,1.09
1954-07-14,59.73,94.8,12.68,22.59,1.01
1954-07-13,60.33,94.6,12.62,22.47,1.06
1954-07-12,60.6,94.4,12.5,22.46,1.03
1954-07-11,60.47,94.2,12.46,22.36,1.01
1954-07-10,60.47,94.2,12.35,22.28,1.02
1954-07-09,59.93,94,12.3,22.12,1.07
1954-07-08,59.2,93.8,12.22,22.12,1
1954-07-07,58.93,93.2,12.12,22.11,0.92
1954-07-06,57.4,92.6,12.01,22.04,0.8
1954-07-05,55.93,92.47,11.9,21.98,0.77
1954-07-04,55.67,92.47,11.83,21.81,0.8
1954-07-03,56.67,92.4,11.69,21.69,0.76
1954-07-02,57.8,91.93,11.6,21.49,0.73
1954-07-01,58.13,92.27,11.49,21.28,0.77
1954-06-30,57.33,92.2,11.41,21.12,0.7
1954-06-29,57.8,92.47,11.35,20.9,0.81
1954-06-28,58.73,93.27,11.31,20.74,0.78
1954-06-27,59.27,93.67,11.31,20.6,0.88
1954-06-26,59.73,94.27,11.22,20.49,0.93
1954-06-25,60.67,94.33,11.16,20.39,1.01
1954-06-24,61.47,93.87,11.13,20.27,1.07
1954-06-23,61.8,94.13,11.04,20.03,1.34
1954-06-22,62.13,94.47,10.99,19.8,1.51
1954-06-21,62.53,94.87,10.87,19.59,1.81
1954-06-20,63.33,94.93,10.88,19.43,1.85
1954-06-19,64.13,94.87,10.82,19.41,1.84
1954-06-18,63.4,95.27,10.79,19.38,1.86
1954-06-17,62.27,95.4,10.74,19.38,1.84
1954-06-16,61.87,95.47,10.71,19.38,1.85
1954-06-15,61.73,95.6,10.67,19.34,1.86
1954-06-14,64,95.93,10.71,19.3,1.82
1954-06-13,65.2,95.93,10.67,19.34,1.87
1954-06-12,64.2,95.47,10.53,19.35,1.76
1954-06-11,64.07,95.33,10.45,19.34,1.81
1954-06-10,62.93,95.13,10.41,19.26,1.76
1954-06-09,63.33,95.2,10.26,19.26,1.76
1954-06-08,63.47,94.93,10.17,19.26,1.54
1954-06-07,62.47,94.2,10.02,19.19,1.55
1954-06-06,61.8,93.47,9.91,19.12,1.32
1954-06-05,61,93.27,9.8,19.06,1.27
1954-06-04,59.27,92.73,9.74,18.92,1.34
1954-06-03,60.2,92,9.69,18.84,1.45
1954-06-02,60.6,91.93,9.58,18.83,1.44
1954-06-01,60.8,91.67,9.54,18.77,1.42
1954-05-31,62.2,91.4,9.45,18.79,1.42
1954-05-30,60.33,90.8,9.29,18.78,1.37
1954-05-29,58.53,90.13,9.17,18.68,1.29
1954-05-28,59.13,90.47,9.1,18.55,1.4
1954-05-27,57.87,90,9.01,18.4,1.34
1954-05-26,58,90.33,8.9,18.29,1.35
1954-05-25,58.4,91,8.78,18.13,1.43
1954-05-24,58.53,90.73,8.72,18,1.51
1954-05-23,60,91,8.66,17.93,1.46
1954-05-22,61.27,91.53,8.61,17.88,1.49
1954-05-21,61.6,91.2,8.5,17.79,1.47
1954-05-20,60.6,90.87,8.45,17.74,1.4
1954-05-19,59.47,90.87,8.33,17.62,1.36
1954-05-18,59.07,90.87,8.24,17.46,1.52
1954-05-17,58.47,90.6,8.08,17.22,1.7
1954-05-16,56.87,89.6,7.97,16.98,1.64
1954-05-15,56.8,89.6,7.91,16.81,1.67
1954-05-14,57.4,90.2,7.78,16.68,1.71
1954-05-13,57.4,90.47,7.67,16.56,1.67
1954-05-12,57.07,90.8,7.52,16.38,1.76
1954-05-11,56.67,90.6,7.38,16.2,1.79
1954-05-10,55.33,89.87,7.31,16.14,1.73
1954-05-09,54.67,90.33,7.14,16.05,1.69
1954-05-08,53.93,90.53,6.97,15.96,1.67
1954-05-07,52.8,90.8,6.83,15.82,1.77
1954-05-06,52.33,90.93,6.73,15.65,1.89
1954-05-05,52.93,91.47,6.58,15.51,1.96
1954-05-04,54.2,92,6.48,15.35,2.14
1954-05-03,55.27,92.2,6.39,15.18,2.04
1954-05-02,56.13,92.67,6.23,15.09,1.84
1954-05-01,56.73,93.73,6.07,14.94,1.92
1954-04-30,57.2,94.2,5.91,14.77,2.09
